0BT3T,r3r1k1/ppp2p2/3p1n1p/1P6/2PPpPpP/P1B2qP1/2Q2P2/R3R1K1 b - - 0 23,d6d5 e1e3 f3e3 f2e3,1387,93,83,24,advantage middlegame short trappedPiece,https://lichess.org/ZbPQ5LQl/black#46
0BTHE,3q1rk1/pp2bpp1/8/3pP3/6Q1/4B2R/P1r3PP/R5K1 b - - 1 18,e7c5 e3c5 d8c8 g4c8,2071,93,76,31,advantage middlegame short,https://lichess.org/BroG3WMQ/black#36
0BTLW,5k2/1b3pb1/7Q/1q1Pp3/8/1P4PP/1KP2P2/R7 w - - 1 44,h6g5 e5e4 b2b1 b5f1,1555,76,92,660,crushing discoveredAttack endgame short,https://lichess.org/vRFk3WHj#87
0BTPz,r5k1/p1pb2pp/1pp5/3nP1N1/3Q2qB/2P5/PP4PP/5RK1 w - - 2 20,d4d3 g4h4 d3f3 d5f6,2090,84,84,43,advantage defensiveMove hangingPiece middlegame short,https://lichess.org/gtBZqhnt#39
0BTRP,3r2k1/pp3p1p/2n3p1/4pq2/8/2P2RQ1/PP1r1PPP/R5K1 w - - 6 24,f3f5 d2d1 a1d1 d8d1,749,91,73,53,backRankMate endgame mate mateIn2 short,https://lichess.org/dVtOXySB#47
0BTSu,rn2kb1r/1b3ppp/p1p1pn2/qp2N3/3P4/1P2PN2/PB3PPP/R2QKB1R w KQkq - 4 10,d1d2 f8b4 a2a3 b4d2,1218,74,97,5776,crushing opening pin short,https://lichess.org/Ucaw4DSt#19
0BTeI,5rk1/pp1q1ppp/3p4/2p3B1/b7/2N5/PPP2PPP/2KR1B1R w - - 0 14,g5f4 d7f5 c3a4 f5f4 c1b1 f4a4,1541,74,92,755,advantage fork long middlegame,https://lichess.org/ptM1sqrn#27
0BTlF,r4rk1/pp2qppp/8/2ppn3/6Q1/5N2/PPP1BPPP/R3R1K1 w - - 0 15,g4g5 e5f3 e2f3 e7g5,1123,76,98,1015,crushing kingsideAttack middlegame short,https://lichess.org/OUenUzZ3#29
0BU3R,5rk1/1p3pbp/4p1p1/4P3/p1rP4/Pn1RBN2/1P3PPP/1R4K1 w - - 0 23,f3d2 c4c1 b1c1 b3c1 d3c3 c1e2 g1f1 e2c3,1942,76,91,510,advantage fork middlegame veryLong,https://lichess.org/NXmPtjzR#45
0BU4u,4kN2/pp3p1P/4pBp1/1b1pP3/5q2/8/P3nPPK/3Q3R w - - 8 26,g2g3 f4f2 h2h3 f2g3,1652,75,95,2753,mate mateIn2 middlegame short,https://lichess.org/5FGqvcXp#51
0BUAk,r2qk2r/1b1nnpb1/pp2p3/3pP1NP/3p1QP1/2NB4/PPP2P2/2KRR3 b kq - 1 16,e7f5 g4f5 g7h6 e1g1,2638,81,67,151,advantage defensiveMove master masterVsMaster middlegame short,https://lichess.org/GgkYPUPH/black#32
0BUCK,rnQ2b1r/p1p1kppp/2q4n/4p3/8/2N1P3/PP1P1PPP/R1B1K1NR w KQ - 2 11,g1f3 b8d7 c8c7 c6c7,1503,74,92,409,advantage opening quietMove short trappedPiece,https://lichess.org/nrzbnk8H#21
0BUnA,rnb2r2/ppp2kpp/5n2/3qP3/8/8/PPPP2Np/RNBQ1R1K b - - 2 12,c8h3 d1h5 f7g8 h5h3,1818,74,99,887,advantage middlegame pin short,https://lichess.org/3mRn76OK/black#24
0BUnD,r6k/p4Qp1/b2q3p/2ppN3/5P2/8/PP4PP/6K1 b - - 0 25,a8f8 e5g6 d6g6 f7g6,1149,76,95,1017,advantage endgame fork short,https://lichess.org/8tAQ1XOk/black#50
0BUpl,8/1bp3rk/1p2QN1p/p7/P7/5qP1/5P1P/1R4K1 b - - 3 29,h7h8 e6e8 g7g8 e8g8,978,75,100,555,endgame mate mateIn2 short,https://lichess.org/htiyN6uC/black#58
0BUyx,7R/2k5/8/4p2P/4K3/2r5/8/8 b - - 0 48,c7d6 h5h6 c3c7 e4f5,2707,110,77,148,crushing endgame rookEndgame short,https://lichess.org/cXNmv2X4/black#96
0BVPw,8/1p6/p1p1k1p1/P1P1Pp1p/KP1ppP1P/4P1P1/8/8 w - - 0 44,e3d4 e4e3 a4b3 e3e2,1046,82,95,1000,advancedPawn crushing endgame pawnEndgame short,https://lichess.org/YQeRSBjF#87
0BVUa,3r1rk1/p3q1pp/1p6/5p2/1P1Bp3/P2nP1Q1/5PPP/3R1RK1 b - - 0 21,d8d6 d4g7 d6g6 g7f8,1795,75,94,4670,crushing middlegame short,https://lichess.org/t0BLFUse/black#42
0BVWw,2r3k1/4qp1p/6p1/pP1p4/P7/8/5PPP/4R1K1 w - - 0 33,e1e7 c8c1 e7e1 c1e1,600,98,84,224,backRankMate endgame master mate mateIn2 rookEndgame short,https://lichess.org/Rh0buvjT#65
0BVpu,r5k1/pppN2pp/2n4r/5p2/8/3P3q/PPP1BP1N/R2Q1R1K w - - 5 20,e2h5 h6h5 d1h5 h3h5,999,83,73,66,crushing middlegame short,https://lichess.org/F2CJzPjM#39
0BW44,5r1k/2PR3p/8/4Q3/5p1b/4p1qP/P5P1/5K2 b - - 3 35,h4f6 e5f6 f8f6 c7c8q g3g8 d7d8 g8d8 c8d8,2050,74,92,377,advancedPawn crushing deflection endgame pin promotion veryLong,https://lichess.org/K19PwXcy/black#70
0BW8p,r6r/1b2qpkp/1p4p1/p3n3/3Np2R/1BP1P1P1/PP3QP1/1K3R2 b - - 7 27,b7a6 d4c6 a6f1 c6e7,2181,133,77,11,crushing middlegame short,https://lichess.org/s6RVxXxU/black#54
0BWBA,1r1q2k1/p1p2pp1/2Qp3p/8/5P2/1P4P1/P1P3P1/4R1K1 b - - 0 22,b8b6 e1e8 d8e8 c6e8,1101,85,84,223,crushing endgame fork short,https://lichess.org/S9SVKePz/black#44
0BWV6,2r4k/p3Qpn1/4pNp1/1p4qp/8/1P2N2P/P3PPB1/6K1 w - - 2 34,e7f7 c8c1 e3f1 c1f1 g1f1 g5c1,1236,76,83,249,attraction backRankMate long mate mateIn3 middlegame pin sacrifice,https://lichess.org/TMghKCIL#67
0BWZK,1n1rrq1k/7p/5pbN/pp1B4/2pP1Q2/P1N4P/1P3P1K/6R1 b - - 2 33,f8d6 f4d6 d8d6 g1g6 h7g6 h6f7 h8g7 f7d6,1984,78,78,38,advantage fork middlegame sacrifice veryLong,https://lichess.org/CyHwpBNI/black#66
0BWaZ,5rk1/3R2p1/p4pNp/8/1p2n3/8/Pr4PP/5RK1 b - - 1 31,f8c8 g6e7 g8h7 e7c8,929,75,100,639,advantage endgame fork short,https://lichess.org/sJiOyU4O/black#62
0BWas,8/2r2pK1/4pN2/1k2P3/p5p1/Pp6/5P2/1R6 w - - 0 55,f6g4 f7f5 g7f6 f5g4,1336,76,93,627,crushing discoveredAttack endgame short,https://lichess.org/VwTLgFqJ#109
0BWoy,6k1/pb1r1p1p/1p3Qp1/1BnP4/4q3/5N2/P4PPP/3R2K1 b - - 8 24,d7d5 d1e1 e4e1 f3e1,2003,75,86,282,advantage middlegame short,https://lichess.org/7nslKivg/black#48
0BWrH,3k4/ppp1R1p1/6N1/5Pp1/P4n2/6rP/3r2PK/6R1 w - - 7 38,e7g7 g3h3,1643,81,87,1155,endgame mate mateIn1 oneMove pin,https://lichess.org/ovVUzyPz#75
0BWzF,r2qk1r1/pp1bn1bp/2np1p2/2p1pP2/4P3/2PP1N1P/PP2B3/RNBQK1R1 w Qq - 2 12,c1h6 g7h6 g1g8 e7g8,1033,86,83,66,advantage hangingPiece opening short,https://lichess.org/JBBIIe0u#23
0BXBN,r2qk2r/1p2bppp/p2pbn2/2p1p1B1/2P1P3/2N2NQ1/PPP2PPP/R3K2R w KQkq - 6 12,b2b3 d8a5 f3d2 f6h5 g3d3 e7g5,2083,81,79,63,advantage discoveredAttack long middlegame pin,https://lichess.org/H8fLL9lT#23
0BXJH,2r3k1/5ppp/p3p3/1p2P1N1/5P2/Pq1p4/1P1Q3P/5R1K w - - 0 28,f1c1 c8c1 d2c1 b3c2 c1c2 d3c2,2018,75,94,3392,advancedPawn crushing endgame long,https://lichess.org/Vna9j61Y#55
0BXUI,r3k1nr/1p1bqp1p/pbn1p1p1/3pP1N1/3P3P/2PB1Q2/P4PP1/RNB1K2R b KQkq - 0 11,h7h6 c1a3 h6g5 a3e7,1883,94,82,29,advantage middlegame short,https://lichess.org/z2tS0ZnZ/black#22
0BXXB,6k1/3R1pp1/4p2p/p7/B3P3/b7/1r2nP1P/K4R2 w - - 2 29,f1b1 b2b1 a1b1 e2c3,802,121,83,20,advantage attraction endgame short,https://lichess.org/CT3owfBW#57
0BXpx,r1bqkb1r/1p1p1ppp/p1n5/3BP3/3p4/5N2/PPP2PPP/R1BQK2R w KQkq - 0 9,f3d4 d8a5 c2c3 a5d5,1495,77,83,311,advantage fork opening short,https://lichess.org/w1bZV1Fx#17
0BY7H,8/kp4R1/1p1P2p1/1P2K3/6rp/8/8/8 b - - 4 47,g4g5 e5e6 h4h3 d6d7 h3h2 d7d8q h2h1q d8g5,2325,75,93,2024,advancedPawn crushing defensiveMove endgame promotion rookEndgame veryLong,https://lichess.org/cn1YMaL2/black#94
0BYEC,8/1pQR2pk/p3p3/4B2p/1PP1P2q/P3b1N1/5rPK/8 w - - 4 29,h2g1 f2f4,1807,80,63,209,discoveredAttack mate mateIn1 middlegame oneMove,https://lichess.org/cmUbAQRq#57
0BYH7,3r3k/2q1b1pp/p3Q3/2p5/N1Pp1p2/1P3P2/P5PP/4R1K1 b - - 5 26,c7d6 e6e7 d6e7 e1e7,1044,86,94,190,crushing endgame short,https://lichess.org/w2KNi5P5/black#52
0BYIp,r4rk1/pp4pp/3q2p1/b7/2BB4/P3P1P1/4KPP1/R6R b - - 0 22,g8h8 h1h7 h8h7 a1h1,1587,76,85,172,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/WeyLA4eL/black#44
0BYRp,5bk1/5rp1/p2pQ2B/3P3P/q7/Pp1P4/1P3r2/1K1R2R1 w - - 0 29,h6g7 f8g7 g1g7 g8g7 d1g1 g7h8 e6c8 f7f8,2307,87,79,55,advantage middlegame veryLong,https://lichess.org/Y9qRjcBx#57
0BYqL,r2k1r2/1p4pQ/4R2p/p1p1b3/P4q2/BBp4P/6P1/R6K w - - 1 28,a3c5 f4h2,1183,76,99,1754,mate mateIn1 middlegame oneMove,https://lichess.org/ICmwNtFX#55
0BYw5,5rk1/5p1p/5Qp1/7P/1p1p4/pPqP1P2/P1PR1P2/2K3R1 w - - 1 25,c1d1 c3a1 d1e2 f8e8 f6e7 e8e7,2065,79,67,68,endgame long mate mateIn3,https://lichess.org/CaooWyti#49
0BZ4w,8/6p1/7p/2kr4/1p6/7P/2KR1PP1/8 w - - 0 39,d2d5 c5d5 c2b3 d5c5 h3h4 h6h5,2001,83,80,33,crushing defensiveMove endgame long,https://lichess.org/J4fhDzgI#77
0BZ7r,4rRk1/7p/pq2p1pb/1p1pQ3/8/P1P3PB/7P/R6K b - - 0 26,e8f8 h3e6 b6e6 e5e6,1236,77,78,160,crushing endgame short,https://lichess.org/EvecKAQP/black#52
0BZRP,r1bqk2r/ppp2ppp/1bn5/3p4/1P1pP3/2P2N2/P2NBKPP/R1BQ1R2 w kq - 0 11,f3d4 c6d4 c3d4 b6d4,1640,75,84,156,advantage opening short,https://lichess.org/bYHklSHy#21
0BZVm,r3k2r/pb2b1pp/5n2/1p2N3/2p5/4P3/1PP2PPP/RN2KB1R w KQkq - 0 14,a1a5 e7b4 c2c3 b4a5,937,75,100,655,crushing fork middlegame short,https://lichess.org/wdcqtgl2#27
0BZW9,4brk1/1p4p1/p1pp3p/4p3/2P2qP1/1P1P2RP/1P2RP1K/3Q4 w - - 5 30,e2e3 f4f2 h2h1 c6c5,1800,74,93,1415,crushing defensiveMove endgame short,https://lichess.org/OWo5cg9U#59
0BZX0,8/1p5p/p1p5/2Pk2p1/P2Pp3/4P1K1/6PP/8 b - - 4 31,h7h5 h2h4 g5h4 g3f4 a6a5 f4f5 h4h3 g2h3 h5h4 f5f4 d5c4 f4e4,2620,109,89,285,crushing defensiveMove endgame pawnEndgame veryLong,https://lichess.org/d8ZTao1N/black#62
0BZaG,6k1/6p1/1p6/p7/Pb6/1bp5/4RP1P/3R2K1 w - - 6 36,e2e8 g8f7 d1e1 c3c2,1785,73,97,5114,advancedPawn crushing defensiveMove endgame short,https://lichess.org/3ONU59QX#71
0BZb5,2r1r3/p3kqBQ/1p6/3p1P2/2pPp2b/2P4P/PP4PK/5R2 b - - 6 37,h4f6 g7f6 e7f6 h7h4 f6g7 f5f6,1955,76,90,400,attraction crushing exposedKing long middlegame pin,https://lichess.org/dArw0qUe/black#74
0BZp0,q6k/6p1/5p1p/1P6/8/1Rn1BN2/2P2PP1/5K2 w - - 10 37,b3c3 a8a1 f3e1 a1c3,984,75,89,247,advantage endgame fork short,https://lichess.org/zc7SNDdt#73
0BZuA,2r1r3/p3kp2/1pp1P3/2q2n2/8/7R/PQ3PP1/4R1K1 b - - 0 36,f7e6 h3h7 e7d6 e1d1,1646,78,52,48,advantage middlegame short,https://lichess.org/hQKcoi30/black#72
0BZxs,8/1rP2pk1/3Kn1p1/p3P2p/P6P/6P1/8/2R5 b - - 2 37,b7b6 c1c6 e6c7 c6b6,2228,86,91,739,crushing defensiveMove endgame short,https://lichess.org/LcJ4ZN2P/black#74
0BZyM,4r2k/2p3pp/pb1p4/1b3P2/1p2NBn1/8/PP3PPP/R3R1K1 w - - 6 24,h2h3 e8e4 e1e4 g4f2 e4e3 f2d3,2239,79,83,64,advantage long middlegame pin,https://lichess.org/tVylxDJv#47
0Ba3Q,r1bq1rk1/1p2ppbp/p1np1np1/8/3NP3/2N1BP2/PPPQB1PP/R3K2R w KQ - 1 10,e3h6 g7h6 d2h6 c6d4,1640,100,63,21,advantage middlegame short,https://lichess.org/0IMdB8q7#19
0BaFV,6k1/5pp1/2K1p3/2n1P3/2P5/7p/P7/6B1 b - - 3 41,c5e4 a2a4 g7g5 a4a5 g8g7 a5a6 g5g4 a6a7 g4g3 a7a8q h3h2 g1h2 g3h2 a8a1,1677,75,89,423,advancedPawn crushing defensiveMove endgame promotion quietMove veryLong,https://lichess.org/Hk2IdKmh/black#82
0BaII,r1b2rk1/1pq2ppp/2pbpn2/p3N3/3P1B2/P1NQ4/1PP2PPP/2KR3R w - - 4 15,d3g3 f6h5 g3f3 h5f4 f3f4 f7f6,1842,75,93,524,advantage long middlegame,https://lichess.org/FzAjt1Wz#29
0BaXC,8/4bk2/8/3pPKBp/2pP4/1pP5/1P6/8 b - - 1 50,e7f8 e5e6 f7e8 f5e5,1847,75,91,654,bishopEndgame crushing endgame short,https://lichess.org/zU0OD7Y7/black#100
0BagY,r5k1/pp4p1/2p3rp/P2p1p2/1P3P2/3n2Q1/B1P2BK1/3N4 w - - 2 32,g3g6 d3f4 g2g3 f4g6,949,76,84,286,advantage endgame fork master short,https://lichess.org/fzq0jnxT#63
0BapO,8/p1R5/b2R3p/1p3ppk/1P2qB2/P3P3/2p2PPP/6K1 w - - 6 31,f2f3 e4c4 c7c4 b5c4,1952,74,96,3415,crushing endgame sacrifice short,https://lichess.org/lWDmKTQh#61
0BarY,r2q1rk1/2p2p1p/p3p1p1/1p1nb3/1PP1N3/5Q2/P3BPPP/2RR2K1 b - - 0 18,d8h4 g2g3 h4e7 c4d5,1657,81,73,61,advantage middlegame short,https://lichess.org/TYcotvDv/black#36
0Bb3q,5r1k/p1b3pp/1p4n1/1PpQp1q1/2Pp1P2/P2P2P1/2N1R1K1/5R2 b - - 0 30,g6f4 f1f4 f8f4 d5a8 g5d8 a8d8 c7d8 g3f4,1574,75,91,1606,crushing middlegame sacrifice veryLong,https://lichess.org/ArVKZVGt/black#60
0BbC2,8/8/1pRr3p/pP2k1p1/2K2p2/P6P/5PP1/8 b - - 3 45,d6c6 b5c6 e5d6 c4b5 d6c7 g2g4,2274,87,78,40,crushing defensiveMove endgame long zugzwang,https://lichess.org/TXHUCwlP/black#90
0BbEB,8/p5r1/4pk1r/5p2/2pPp3/2P1P1NP/P5K1/2R1R3 w - - 1 38,c1b1 h6g6 g2h2 g6g3,1605,76,87,61,advantage endgame short,https://lichess.org/yDbOpEp9#75
0BbQS,r4rk1/pppq2pp/2np4/3Npn2/5P1N/1P1P4/1PP3PP/R2Q1RK1 w - - 0 15,f4e5 f5h4 f1f8 a8f8,1921,75,93,544,crushing hangingPiece middlegame short,https://lichess.org/cD7PCrG4#29
0BbXL,2k4r/1pp5/3b4/6pp/8/4B2P/PP2rPK1/2R2R2 b - - 1 24,e2b2 e3d4 b2a2 d4h8,1329,74,94,328,advantage endgame fork short,https://lichess.org/FJzlgE9Z/black#48
0Bbfm,8/r5p1/P4p2/5Pk1/4P3/R1K2P1p/8/8 w - - 0 51,c3b4 h3h2 a3a1 a7a6 a1a6 h2h1q,1506,77,84,114,advancedPawn advantage deflection endgame long master promotion rookEndgame,https://lichess.org/er1hxsz3#101
0BbiP,4r3/k1q2ppp/Ppp5/8/R2Q1P2/1P2rB2/2P2KPP/8 b - - 5 31,e8e4 f3e4 c7f4 e4f3 f4d4 a4d4,1340,75,92,1197,crushing endgame long,https://lichess.org/VYlFCBRU/black#62
0BbsE,4r1k1/p3qp2/2p3pp/2Nb4/5PP1/1PP3QP/P7/3R2K1 w - - 1 33,c5d3 e7e2 d1e1 e8e3 g3f2 e2f2 g1f2 e3d3,1584,299,-100,3,advantage clearance endgame exposedKing veryLong,https://lichess.org/P2ffsHIo#65
0BbxN,r4rk1/5p1p/p1p2Pp1/4qbQ1/1P2p1B1/P7/2P3PP/R4R1K b - - 1 25,h7h6 g5h6 e5f6 g4f5,1982,96,76,23,crushing middlegame short,https://lichess.org/kQLGPpq2/black#50
0Bc2A,3r2k1/2RPbpp1/r4n1p/8/8/1PB2P2/6PP/3R1K2 b - - 1 38,a6d6 d1d6 e7d6 c7c8 d6e7 c3a5,2115,78,84,97,advantage long middlegame pin,https://lichess.org/0u1JkQOd/black#76
0Bc65,6k1/r3bp2/p3b1p1/4Q2n/qp5P/1N3P2/PPP5/1K1R1B1R w - - 1 24,e5a5 e6b3 a5a4 b3a4,1639,74,87,158,advantage middlegame short,https://lichess.org/lrsK7Nqj#47
0Bc8V,6k1/pp4pn/2pp3p/8/1P6/1r5q/4Q3/2RK1R2 b - - 1 30,b3b4 e2e8 h7f8 f1f8 g8h7 f8h8,1894,75,93,433,endgame long mate mateIn3,https://lichess.org/1sYzwP4a/black#60
0BcWD,1r3rk1/1b1p1pp1/p2Q3p/1pp5/4q3/2P2NP1/PP2BP1P/1K1R3R w - - 0 21,b1a1 e4e2 f3e5 b7h1,1271,77,92,214,advantage discoveredAttack hangingPiece middlegame short,https://lichess.org/66RnDU1H#41
0BccL,r3k3/p1p2p2/2P2N2/3PP3/P4q2/6p1/2Q2p2/5K2 b q - 1 37,e8e7 c2c5 e7d8 c5f8,1549,76,92,1965,endgame mate mateIn2 short,https://lichess.org/t12O5iLF/black#74
0Bceu,8/1R4Bp/1p1bkp1P/8/5PP1/Pr4K1/8/8 w - - 1 45,g3h4 d6f4 g7f6 e6f6 g4g5 f4g5,1741,78,83,48,advantage endgame long master,https://lichess.org/QR5rqSIe#89
0Bcla,6k1/pp3pp1/3p4/P2QB2p/5P1q/7P/P1r3PN/4R1K1 w - - 1 26,h2f3 h4f2 g1h2 f2g2,1631,76,90,540,endgame mate mateIn2 short,https://lichess.org/TnlAyPRL#51
0Bcui,8/5kp1/8/5PPP/8/1ppK4/2r5/3R4 w - - 3 57,d1b1 c2b2 b1e1 c3c2,1744,74,93,4186,advancedPawn advantage endgame rookEndgame short,https://lichess.org/PJ2DeqKr#113
0BcyA,r4rk1/p4p1p/1pRPqp2/4n3/8/5B1P/P4PP1/3QR1K1 w - - 1 22,d6d7 e5f3 d1f3 e6e1,1732,75,95,5222,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/qZVMXAL8#43
0Bd2g,5r1k/6p1/p6p/1p1N4/5b2/P2Q3P/1q3PP1/5RK1 b - - 1 43,f4b8 d5e7 b2f6 e7g6 h8g8 g6f8,1842,77,77,170,advantage endgame fork long quietMove,https://lichess.org/fSIhLl6W/black#86
0Bd36,8/pN1R3b/2p2k2/2N3p1/4n1P1/2P4P/PP2r2b/7K w - - 9 41,d7h7 e4g3,1287,75,96,5151,endgame mate mateIn1 oneMove,https://lichess.org/ymJhVRkX#81
0BdAP,3r2r1/ppQ2p1k/8/8/8/2b1P3/PPP1NP2/1K6 w - - 0 29,e2c3 g8g1 c3d1 g1d1,1008,78,96,617,backRankMate endgame mate mateIn2 short,https://lichess.org/pBS66R1S#57
0BdJ6,5r2/2R2pk1/Q2p2p1/3P4/1P1qPPK1/P5P1/6bP/8 w - - 1 35,a6d6 d4d1 g4g5 d1h5,1183,76,91,1203,endgame mate mateIn2 short,https://lichess.org/9T28VL4m#69
0BdJk,5r2/1p1k4/p1p1n2p/P4p2/1P6/2NP4/2P2RPP/5K2 w - - 4 32,c3e4 f5e4 f2f8 e6f8,973,83,94,397,advantage endgame short,https://lichess.org/g6TbHA23#63
0BdUc,8/3k4/p1r3p1/R1P1Kp1p/P3p2P/4P1P1/5P2/8 w - - 13 62,e5f4 d7e6 f2f3 e6d5 f3e4 f5e4 g3g4 h5g4,2547,83,50,71,crushing endgame rookEndgame veryLong,https://lichess.org/EUuzwnzf#123
0BdYQ,2k1r3/ppp5/2n2p2/6pp/3P2P1/2P2p1P/P1PB1P1K/R7 w - - 0 22,a1e1 e8e1 d2e1 h5h4,2152,122,76,11,advantage defensiveMove endgame short,https://lichess.org/Sd4aiFUh#43
0Bdhn,6k1/6p1/1p2p1Pp/3p4/q2P4/r1r5/P3QP2/R4RK1 b - - 1 24,a4c2 e2e6 g8h8 e6e8,949,75,100,463,endgame mate mateIn2 short,https://lichess.org/gmPgJmox/black#48
0Be2N,1k6/1p3pp1/2bp4/Q2qnP1p/8/6R1/6PP/6BK b - - 1 39,e5g4 a5d8,1814,399,18,2,endgame master mate mateIn1 oneMove,https://lichess.org/LCij0KzO/black#78
0BeUp,r4rk1/ppp1bpp1/2N2n1p/1Q6/1q1Pp1P1/2N4P/PP3P2/R1B1R1K1 b - - 0 17,b4b5 c6e7 g8h7 c3b5,1277,77,68,111,crushing hangingPiece intermezzo middlegame short,https://lichess.org/l8MzBv77/black#34
0BebN,6k1/6pp/2b5/4BNP1/4P3/2KP3P/qp6/5R2 b - - 1 44,b2b1q f5e7 g8h8 f1f8 a2g8 f8g8,1318,75,96,1848,endgame fork long mate mateIn3,https://lichess.org/TPrTp3bv/black#88
0BebU,r7/1pq1rp1R/6p1/pp1p2kR/P2Pn1N1/3QP3/4KPP1/8 b - - 2 28,g5g4 d3e4 d5e4 f2f3 e4f3 g2f3 g4g3 h5g5,2628,89,89,523,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/I8XP0Ky9/black#56
0Bekk,2r3k1/1Q4bp/4p1p1/qpB1P3/8/7P/P5P1/3R2K1 b - - 3 24,c8c5 b7b8 g7f8 d1f1 c5c8 b8c8,2111,86,76,46,crushing endgame long,https://lichess.org/XKSsdCOv/black#48
0BenM,6k1/1r4pp/8/2BPp3/2P1Pp2/P4q2/1PQK1R2/7r b - - 2 37,b7b2 f2f3 b2c2 d2c2,1870,182,21,7,crushing endgame short,https://lichess.org/4Z2Nstf0/black#74
0BezZ,1r4k1/5p1p/R2p1np1/2qP4/1rp1PB2/2b2BPb/RPQ2P1P/6K1 w - - 0 29,c2c3 b4b3 c3e1 b3f3 f4d6 c5d4,2210,80,90,178,crushing long middlegame skewer,https://lichess.org/xAy8JdSX#57
0Bf0P,2r3k1/pp5p/4R1p1/6B1/8/5P2/Pb4PP/7K w - - 0 22,e6e7 b2f6 e7b7 f6g5,1719,82,73,32,advantage endgame master short,https://lichess.org/FfwUvqLo#43
0BfDy,r1b2rk1/ppp2ppp/1b1p2qn/n5N1/2BPPR1Q/2P5/PP4PP/RNB3K1 w - - 3 12,g5f7 a5c4 f7h6 g7h6 f4f8 g8f8,2036,82,74,44,advantage hangingPiece long opening,https://lichess.org/rsrTomeg#23
0BfYI,4r3/R3npk1/p1p1P1p1/2P4p/8/r5P1/6BP/3R3K b - - 0 33,f7e6 g2c6 e8c8 a7e7,1641,76,96,4487,advantage endgame pin short,https://lichess.org/UpbrATus/black#66
0BfYd,r2qkbnr/ppp2p1p/3p4/4N1pb/2BnPp2/2NP3P/PPP3P1/R1BQ1RK1 b kq - 4 9,h5d1 c4f7 e8e7 c3d5,1730,77,78,80,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/mqnBzOEH/black#18
0Bfdf,1k4rr/1p2q3/np1Np3/1N2p3/2P1P2p/P2P2P1/6PP/3Q1RK1 b - - 2 27,h4g3 f1f7 g3h2 g1h1 e7f7 d6f7,1587,74,95,3396,crushing defensiveMove long middlegame,https://lichess.org/HGfTJx7v/black#54
0BfeH,6r1/1k6/6r1/1Qp1q3/7p/P4P2/1P5N/3R3K b - - 7 37,b7c7 d1d7 c7c8 b5b7,1584,79,62,47,endgame mate mateIn2 short,https://lichess.org/eUXwNimv/black#74
0Bfrb,2kr1b1r/ppp2ppp/4p3/3pP1q1/3Pb3/2N1P3/PPP2RPP/R1BQ2K1 b - - 3 11,e4f5 e3e4 g5g6 e4f5,1213,74,95,2429,advantage middlegame short,https://lichess.org/VwoYwqM0/black#22
0Bg0q,2r3k1/4bppp/bQn1p3/3p4/2pP4/1N2P1B1/1K1NqPPP/1RR5 w - - 0 25,b6a6 c4c3 c1c3 e2a6,2163,79,88,372,advantage discoveredAttack middlegame short,https://lichess.org/PpBC58hc#49
0Bg3r,3r1rk1/pbq1bppp/1p1p1n2/4p3/2PP1B2/2N2B1P/PP3PP1/R2Q1RK1 w - - 0 15,d4e5 d6e5 f4e5 c7e5,1580,91,62,38,advantage middlegame short,https://lichess.org/g5erYRhB#29
0Bg8l,4r1k1/4P2p/1p2qBp1/6Q1/p2P4/7P/1P6/6K1 b - - 5 38,e6h3 g5d5 h3e6 d5e6,1155,78,75,257,endgame mate mateIn2 short,https://lichess.org/tBlezaEP/black#76
0BgGh,1k5r/1pp5/p2q4/2p4p/5R1P/2PnP1Q1/PP4P1/4R1K1 w - - 1 29,e1d1 d3f4 d1d6 f4e2 g1f2 e2g3,1664,76,87,849,advantage endgame fork long sacrifice,https://lichess.org/MNt0taJ5#57
0BgMd,8/k1p5/1p1p4/8/8/p7/4qPQ1/2KR4 w - - 0 38,d1d2 e2e1 c1c2 a3a2,1720,131,54,9,advancedPawn crushing endgame master short,https://lichess.org/zgiOvkb9#75
0BgRp,8/1p6/1pp1k3/3pp2p/1P6/r1nP1KPP/PR2R3/8 w - - 0 37,b2b3 a3b3 a2b3 c3e2,1752,76,93,1859,advantage endgame short,https://lichess.org/7oWhbeBj#73
0BgV3,r2q1r1k/pbp2ppp/8/2n5/1n4Q1/8/PPP2PPP/RNBR2K1 b - - 1 14,d8e8 g4b4 e8c6 f2f3,1827,353,100,1,defensiveMove equality hangingPiece opening short,https://lichess.org/90Cf9eEA/black#28
0Bgb2,5k2/1b2qp1p/p3pN2/1p1pPp2/5P2/PPP3Q1/7P/7K b - - 3 32,e7a3 g3g8 f8e7 g8e8,1081,81,96,338,endgame mate mateIn2 short,https://lichess.org/Ovem6yFl/black#64
0Bgwx,5rk1/3n1ppp/rpQ5/p3Pq2/3P4/8/PPK2PPP/3R2NR w - - 1 18,c2c1 d7e5 d4e5 f8c8,1986,99,74,29,advantage middlegame pin sacrifice short,https://lichess.org/83klQMQ5#35
0Bgzo,8/p2k3p/8/8/5P2/2B1P1K1/P4P2/6n1 w - - 5 35,f4f5 g1e2 g3g4 e2c3,844,91,84,362,crushing endgame fork short,https://lichess.org/AtGZPU4w#69
